plan_id,test_name,instrument,trading_day,expiry,symbol,option_type,strike,selected_premium,planned_entry,planned_stop_loss,planned_targets,target_lots,final_status
plan_2025-07-18_NIFTY_CE_25000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-18,2025-07-24,NIFTY,CE,25000.0,211.8,227.55,209.85,232.16;238.1;244.65,0;1;1,NOT_ENTERED
plan_2025-07-18_NIFTY_PE_25300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-18,2025-07-24,NIFTY,PE,25300.0,218.9,227.25,207.55,232.41;239.03;246.35,0;1;1,COMPLETED
plan_2025-07-21_NIFTY_CE_24800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-21,2025-07-24,NIFTY,CE,24800.0,223.6,251.8,222.15,259.67;269.73;280.85,0;1;1,COMPLETED
plan_2025-07-21_NIFTY_PE_25150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-21,2025-07-24,NIFTY,PE,25150.0,224.0,226.9,203.35,233.11;241.06;249.85,0;1;1,COMPLETED
plan_2025-07-22_NIFTY_CE_24950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-22,2025-07-24,NIFTY,CE,24950.0,239.0,239.05,212.05,246.19;255.35;265.45,0;1;1,STOPLOSS
plan_2025-07-22_NIFTY_PE_25350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-22,2025-07-24,NIFTY,PE,25350.0,210.7,265.5,235.34,280.34;299.29;320.2,0;1;1,STOPLOSS
plan_2025-07-23_NIFTY_CE_24900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-23,2025-07-24,NIFTY,CE,24900.0,243.85,250.3,219.55,258.46;268.91;280.45,0;1;1,STOPLOSS
plan_2025-07-23_NIFTY_PE_25350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-23,2025-07-24,NIFTY,PE,25350.0,224.2,272.7,242.92,287.35;306.05;326.7,0;1;1,NOT_ENTERED
plan_2025-07-24_NIFTY_CE_25000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-24,2025-07-24,NIFTY,CE,25000.0,226.35,242.8,224.45,247.59;253.75;260.55,0;1;1,NOT_ENTERED
plan_2025-07-24_NIFTY_PE_25450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-24,2025-07-24,NIFTY,PE,25450.0,231.15,232.6,219.9,235.85;240.06;244.7,0;1;1,COMPLETED
plan_2025-07-25_NIFTY_CE_24800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-25,2025-07-31,NIFTY,CE,24800.0,231.0,272.3,249.56,283.47;297.74;313.5,0;1;1,STOPLOSS
plan_2025-07-25_NIFTY_PE_25150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-25,2025-07-31,NIFTY,PE,25150.0,232.05,235.1,204.05,243.35;253.9;265.55,0;1;1,COMPLETED
plan_2025-07-28_NIFTY_CE_24600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-28,2025-07-31,NIFTY,CE,24600.0,223.0,261.6,222.5,272.04;285.37;300.1,0;1;1,COMPLETED
plan_2025-07-28_NIFTY_PE_24950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-28,2025-07-31,NIFTY,PE,24950.0,232.25,232.4,206.86,244.96;260.99;278.7,0;1;1,STOPLOSS
plan_2025-07-29_NIFTY_CE_24500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-29,2025-07-31,NIFTY,CE,24500.0,210.05,229.55,196.9,238.23;249.34;261.6,0;1;1,COMPLETED
plan_2025-07-29_NIFTY_PE_24850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-29,2025-07-31,NIFTY,PE,24850.0,225.55,233.8,204.3,241.62;251.64;262.7,0;1;1,STOPLOSS
plan_2025-07-30_NIFTY_CE_24600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-30,2025-07-31,NIFTY,CE,24600.0,236.15,260.5,230.15,268.56;278.87;290.25,0;1;1,STOPLOSS
plan_2025-07-30_NIFTY_PE_25000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-30,2025-07-31,NIFTY,PE,25000.0,201.0,206.5,171.0,215.96;228.05;241.4,0;1;1,STOPLOSS
plan_2025-07-31_NIFTY_CE_24500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-31,2025-07-31,NIFTY,CE,24500.0,205.0,220.0,195.65,226.42;234.66;243.75,0;1;1,STOPLOSS
plan_2025-07-31_NIFTY_PE_24900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-07-31,2025-07-31,NIFTY,PE,24900.0,224.1,231.2,201.2,239.16;249.35;260.6,0;1;1,COMPLETED
plan_2025-08-04_NIFTY_CE_24500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-04,2025-08-07,NIFTY,CE,24500.0,211.0,219.1,188.55,227.21;237.59;249.05,0;1;1,TRAILING_SL
plan_2025-08-04_NIFTY_PE_24750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-04,2025-08-07,NIFTY,PE,24750.0,205.2,237.35,199.5,247.45;260.35;274.6,0;1;1,STOPLOSS
plan_2025-08-05_NIFTY_CE_24550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-05,2025-08-07,NIFTY,CE,24550.0,214.05,220.05,190.5,227.89;237.92;249.0,0;1;1,NOT_ENTERED
plan_2025-08-05_NIFTY_PE_24900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-05,2025-08-07,NIFTY,PE,24900.0,227.9,250.75,222.1,258.34;268.07;278.8,0;1;1,TRAILING_SL
plan_2025-08-06_NIFTY_CE_24450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-06,2025-08-07,NIFTY,CE,24450.0,218.5,235.05,210.45,241.54;249.86;259.05,0;1;1,TRAILING_SL
plan_2025-08-06_NIFTY_PE_24850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-06,2025-08-07,NIFTY,PE,24850.0,229.0,229.05,211.5,233.62;239.51;246.0,0;1;1,STOPLOSS
plan_2025-08-07_NIFTY_CE_24300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-07,2025-08-07,NIFTY,CE,24300.0,217.65,236.6,214.05,242.53;250.15;258.55,0;1;1,STOPLOSS
plan_2025-08-07_NIFTY_PE_24700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-07,2025-08-07,NIFTY,PE,24700.0,201.85,209.05,188.95,214.32;221.08;228.55,0;1;1,STOPLOSS
plan_2025-08-08_NIFTY_CE_24450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-08,2025-08-14,NIFTY,CE,24450.0,221.1,251.85,214.15,261.9;274.76;288.95,0;1;1,NOT_ENTERED
plan_2025-08-08_NIFTY_PE_24750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-08,2025-08-14,NIFTY,PE,24750.0,215.75,221.75,205.75,225.9;231.25;237.15,0;1;1,COMPLETED
plan_2025-08-11_NIFTY_CE_24250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-11,2025-08-14,NIFTY,CE,24250.0,201.7,223.85,194.5,231.63;241.6;252.6,0;1;1,TRAILING_SL
plan_2025-08-11_NIFTY_PE_24550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-11,2025-08-14,NIFTY,PE,24550.0,227.1,235.3,208.55,242.38;251.44;261.45,0;1;1,NOT_ENTERED
plan_2025-08-12_NIFTY_CE_24400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-12,2025-08-14,NIFTY,CE,24400.0,200.55,215.95,199.7,220.17;225.6;231.6,0;1;1,COMPLETED
plan_2025-08-12_NIFTY_PE_24750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-12,2025-08-14,NIFTY,PE,24750.0,222.15,222.2,204.5,226.81;232.75;239.3,0;1;1,STOPLOSS
plan_2025-08-13_NIFTY_CE_24400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-13,2025-08-14,NIFTY,CE,24400.0,214.05,215.5,201.9,219.0;223.51;228.5,0;1;1,COMPLETED
plan_2025-08-13_NIFTY_PE_24800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-13,2025-08-14,NIFTY,PE,24800.0,218.2,234.0,217.55,238.27;243.78;249.85,0;1;1,TRAILING_SL
plan_2025-08-14_NIFTY_CE_24450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-14,2025-08-14,NIFTY,CE,24450.0,201.15,212.75,181.3,221.1;231.8;243.6,0;1;1,TRAILING_SL
plan_2025-08-14_NIFTY_PE_24850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-14,2025-08-14,NIFTY,PE,24850.0,213.6,230.85,200.4,238.93;249.28;260.7,0;1;1,STOPLOSS
plan_2025-08-18_NIFTY_CE_24800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-18,2025-08-21,NIFTY,CE,24800.0,227.6,239.15,208.96,254.01;272.97;293.9,0;1;1,TRAILING_SL
plan_2025-08-18_NIFTY_PE_25100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-18,2025-08-21,NIFTY,PE,25100.0,224.1,263.5,237.88,276.1;292.19;309.95,0;1;1,NOT_ENTERED
plan_2025-08-19_NIFTY_CE_24750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-19,2025-08-21,NIFTY,CE,24750.0,200.45,220.0,194.75,226.67;235.21;244.65,0;1;1,STOPLOSS
plan_2025-08-19_NIFTY_PE_25100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-19,2025-08-21,NIFTY,PE,25100.0,221.25,228.0,212.75,231.95;237.03;242.65,0;1;1,STOPLOSS
plan_2025-08-20_NIFTY_CE_24750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-20,2025-08-21,NIFTY,CE,24750.0,219.95,222.25,206.2,226.42;231.78;237.7,0;1;1,STOPLOSS
plan_2025-08-20_NIFTY_PE_25150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-20,2025-08-21,NIFTY,PE,25150.0,210.85,223.25,205.45,227.89;233.86;240.45,0;1;1,STOPLOSS
plan_2025-08-21_NIFTY_CE_24850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-21,2025-08-21,NIFTY,CE,24850.0,238.8,267.3,238.3,274.99;284.83;295.7,0;1;1,TRAILING_SL
plan_2025-08-21_NIFTY_PE_25300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-21,2025-08-21,NIFTY,PE,25300.0,219.65,220.05,201.75,224.83;230.97;237.75,0;1;1,COMPLETED
plan_2025-08-22_NIFTY_CE_24900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-22,2025-08-28,NIFTY,CE,24900.0,215.35,237.15,212.2,243.74;252.18;261.5,0;1;1,NOT_ENTERED
plan_2025-08-22_NIFTY_PE_25250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-22,2025-08-28,NIFTY,PE,25250.0,232.85,241.5,223.2,246.28;252.42;259.2,0;1;1,COMPLETED
plan_2025-08-25_NIFTY_CE_24750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-25,2025-08-28,NIFTY,CE,24750.0,226.95,240.6,221.0,245.73;252.32;259.6,0;1;1,STOPLOSS
plan_2025-08-25_NIFTY_PE_25150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-25,2025-08-28,NIFTY,PE,25150.0,238.4,251.05,228.7,256.93;264.47;272.8,0;1;1,STOPLOSS
plan_2025-08-26_NIFTY_CE_24700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-26,2025-08-28,NIFTY,CE,24700.0,230.1,250.05,228.2,255.79;263.16;271.3,0;1;1,NOT_ENTERED
plan_2025-08-26_NIFTY_PE_25150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-26,2025-08-28,NIFTY,PE,25150.0,245.0,246.05,229.95,250.23;255.61;261.55,0;1;1,COMPLETED
plan_2025-08-28_NIFTY_CE_24400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-28,2025-08-28,NIFTY,CE,24400.0,207.1,272.75,236.62,290.54;313.24;338.3,0;1;1,NOT_ENTERED
plan_2025-08-28_NIFTY_PE_24800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-28,2025-08-28,NIFTY,PE,24800.0,213.55,213.6,168.56,235.8;264.1;295.35,0;1;1,TRAILING_SL
plan_2025-08-29_NIFTY_CE_24400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-29,2025-09-02,NIFTY,CE,24400.0,231.75,238.3,212.84,250.82;266.8;284.45,0;1;1,STOPLOSS
plan_2025-08-29_NIFTY_PE_24750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-08-29,2025-09-02,NIFTY,PE,24750.0,213.4,257.8,231.41,270.78;287.35;305.65,0;1;1,STOPLOSS
plan_2025-09-02_NIFTY_CE_24450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-02,2025-09-02,NIFTY,CE,24450.0,233.15,239.5,203.65,249.05;261.27;274.75,0;1;1,COMPLETED
plan_2025-09-02_NIFTY_PE_24900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-02,2025-09-02,NIFTY,PE,24900.0,224.5,247.25,218.0,255.01;264.94;275.9,0;1;1,TRAILING_SL
plan_2025-09-03_NIFTY_CE_24450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-03,2025-09-09,NIFTY,CE,24450.0,228.4,238.25,206.15,246.78;257.7;269.75,0;1;1,NOT_ENTERED
plan_2025-09-03_NIFTY_PE_24750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-03,2025-09-09,NIFTY,PE,24750.0,210.75,230.9,204.2,237.96;247.01;257.0,0;1;1,TRAILING_SL
plan_2025-09-04_NIFTY_CE_24700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-04,2025-09-09,NIFTY,CE,24700.0,234.65,252.95,224.7,260.43;270.02;280.6,0;1;1,COMPLETED
plan_2025-09-04_NIFTY_PE_25050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-04,2025-09-09,NIFTY,PE,25050.0,208.7,218.7,187.2,227.07;237.78;249.6,0;1;1,STOPLOSS
plan_2025-09-05_NIFTY_CE_24650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-05,2025-09-09,NIFTY,CE,24650.0,200.85,208.7,185.0,214.95;222.96;231.8,0;1;1,TRAILING_SL
plan_2025-09-05_NIFTY_PE_25000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-05,2025-09-09,NIFTY,PE,25000.0,206.2,229.15,200.55,236.73;246.43;257.15,0;1;1,COMPLETED
plan_2025-09-08_NIFTY_CE_24600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-08,2025-09-09,NIFTY,CE,24600.0,230.65,244.05,219.5,250.53;258.83;268.0,0;1;1,TRAILING_SL
plan_2025-09-08_NIFTY_PE_25050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-08,2025-09-09,NIFTY,PE,25050.0,241.5,260.1,231.65,267.64;277.29;287.95,0;1;1,STOPLOSS
plan_2025-09-09_NIFTY_CE_24650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-09,2025-09-09,NIFTY,CE,24650.0,218.75,221.2,200.95,226.51;233.32;240.85,0;1;1,STOPLOSS
plan_2025-09-09_NIFTY_PE_25100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-09,2025-09-09,NIFTY,PE,25100.0,240.95,253.75,237.15,258.07;263.62;269.75,0;1;1,STOPLOSS
plan_2025-09-10_NIFTY_CE_24800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-10,2025-09-16,NIFTY,CE,24800.0,234.3,237.15,222.2,241.02;246.0;251.5,0;1;1,TRAILING_SL
plan_2025-09-10_NIFTY_PE_25150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-10,2025-09-16,NIFTY,PE,25150.0,222.0,238.0,214.75,244.12;251.98;260.65,0;1;1,NOT_ENTERED
plan_2025-09-11_NIFTY_CE_24850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-11,2025-09-16,NIFTY,CE,24850.0,202.0,215.5,201.5,219.11;223.76;228.9,0;1;1,COMPLETED
plan_2025-09-11_NIFTY_PE_25200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-11,2025-09-16,NIFTY,PE,25200.0,231.45,231.5,218.1,234.95;239.39;244.3,0;1;1,STOPLOSS
plan_2025-09-12_NIFTY_CE_24900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-12,2025-09-16,NIFTY,CE,24900.0,219.9,232.55,214.9,237.15;243.07;249.6,0;1;1,NOT_ENTERED
plan_2025-09-12_NIFTY_PE_25300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-12,2025-09-16,NIFTY,PE,25300.0,221.15,227.85,216.5,230.74;234.47;238.6,0;1;1,COMPLETED
plan_2025-09-15_NIFTY_CE_24900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-15,2025-09-16,NIFTY,CE,24900.0,230.35,245.25,222.45,251.25;258.95;267.45,0;1;1,NOT_ENTERED
plan_2025-09-15_NIFTY_PE_25350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-15,2025-09-16,NIFTY,PE,25350.0,237.3,246.05,224.2,251.79;259.16;267.3,0;1;1,STOPLOSS
plan_2025-09-16_NIFTY_CE_24850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-16,2025-09-16,NIFTY,CE,24850.0,247.55,256.6,244.5,259.69;263.69;268.1,0;1;1,COMPLETED
plan_2025-09-16_NIFTY_PE_25300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-16,2025-09-16,NIFTY,PE,25300.0,208.75,212.55,194.5,217.26;223.31;230.0,0;1;1,STOPLOSS
plan_2025-09-17_NIFTY_CE_25200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-17,2025-09-23,NIFTY,CE,25200.0,215.6,223.7,200.3,229.87;237.77;246.5,0;1;1,TRAILING_SL
plan_2025-09-17_NIFTY_PE_25550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-17,2025-09-23,NIFTY,PE,25550.0,230.25,248.05,227.25,253.51;260.51;268.25,0;1;1,STOPLOSS
plan_2025-09-18_NIFTY_CE_25250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-18,2025-09-23,NIFTY,CE,25250.0,227.9,247.35,223.45,253.65;261.73;270.65,0;1;1,STOPLOSS
plan_2025-09-18_NIFTY_PE_25650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-18,2025-09-23,NIFTY,PE,25650.0,225.35,231.45,216.65,235.28;240.21;245.65,0;1;1,NOT_ENTERED
plan_2025-09-19_NIFTY_CE_25200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-19,2025-09-23,NIFTY,CE,25200.0,228.95,259.15,227.5,267.56;278.32;290.2,0;1;1,NOT_ENTERED
plan_2025-09-19_NIFTY_PE_25600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-19,2025-09-23,NIFTY,PE,25600.0,203.4,204.55,174.5,212.52;222.73;234.0,0;1;1,COMPLETED
plan_2025-09-22_NIFTY_CE_25050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-22,2025-09-23,NIFTY,CE,25050.0,238.35,263.95,235.75,271.42;280.99;291.55,0;1;1,COMPLETED
plan_2025-09-22_NIFTY_PE_25500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-22,2025-09-23,NIFTY,PE,25500.0,233.0,233.15,206.25,240.27;249.38;259.45,0;1;1,STOPLOSS
plan_2025-09-23_NIFTY_CE_25050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-23,2025-09-23,NIFTY,CE,25050.0,202.75,205.55,171.2,214.69;226.39;239.3,0;1;1,STOPLOSS
plan_2025-09-23_NIFTY_PE_25450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-23,2025-09-23,NIFTY,PE,25450.0,207.0,235.2,204.4,243.38;253.84;265.4,0;1;1,COMPLETED
plan_2025-09-24_NIFTY_CE_25000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-24,2025-09-30,NIFTY,CE,25000.0,210.65,252.05,229.26,263.25;277.55;293.35,0;1;1,NOT_ENTERED
plan_2025-09-24_NIFTY_PE_25300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-24,2025-09-30,NIFTY,PE,25300.0,202.8,203.3,178.0,209.98;218.55;228.0,0;1;1,COMPLETED
plan_2025-09-25_NIFTY_CE_24850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-25,2025-09-30,NIFTY,CE,24850.0,233.75,252.9,231.4,258.55;265.8;273.8,0;1;1,COMPLETED
plan_2025-09-25_NIFTY_PE_25250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-25,2025-09-30,NIFTY,PE,25250.0,230.55,233.85,194.85,244.26;257.56;272.25,0;1;1,STOPLOSS
plan_2025-09-26_NIFTY_CE_24700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-26,2025-09-30,NIFTY,CE,24700.0,209.55,231.95,208.75,238.06;245.9;254.55,0;1;1,NOT_ENTERED
plan_2025-09-26_NIFTY_PE_25050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-26,2025-09-30,NIFTY,PE,25050.0,210.7,211.55,178.5,220.34;231.59;244.0,0;1;1,STOPLOSS
plan_2025-09-29_NIFTY_CE_24550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-29,2025-09-30,NIFTY,CE,24550.0,228.25,238.5,219.5,243.47;249.85;256.9,0;1;1,COMPLETED
plan_2025-09-29_NIFTY_PE_24950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-29,2025-09-30,NIFTY,PE,24950.0,206.35,212.75,196.75,216.9;222.25;228.15,0;1;1,COMPLETED
plan_2025-09-30_NIFTY_CE_24500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-30,2025-09-30,NIFTY,CE,24500.0,227.2,238.2,202.35,247.75;259.97;273.45,0;1;1,STOPLOSS
plan_2025-09-30_NIFTY_PE_24950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-09-30,2025-09-30,NIFTY,PE,24950.0,233.25,257.75,223.35,266.91;278.62;291.55,0;1;1,TRAILING_SL
plan_2025-10-03_NIFTY_CE_24650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-10-03,2025-10-07,NIFTY,CE,24650.0,212.95,234.1,210.5,240.32;248.29;257.1,0;1;1,STOPLOSS
plan_2025-10-03_NIFTY_PE_25050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-10-03,2025-10-07,NIFTY,PE,25050.0,235.1,235.15,217.0,239.89;245.98;252.7,0;1;1,COMPLETED
plan_2025-10-06_NIFTY_CE_24700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-10-06,2025-10-07,NIFTY,CE,24700.0,229.2,236.85,215.55,242.44;249.62;257.55,0;1;1,STOPLOSS
plan_2025-10-06_NIFTY_PE_25150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-10-06,2025-10-07,NIFTY,PE,25150.0,235.75,253.6,228.7,260.17;268.6;277.9,0;1;1,STOPLOSS
plan_2025-10-07_NIFTY_CE_24900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-10-07,2025-10-07,NIFTY,CE,24900.0,223.2,228.95,208.05,234.44;241.48;249.25,0;1;1,COMPLETED
plan_2025-10-07_NIFTY_PE_25350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-10-07,2025-10-07,NIFTY,PE,25350.0,234.3,249.15,227.3,254.89;262.26;270.4,0;1;1,STOPLOSS
plan_2025-10-08_NIFTY_CE_24950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-10-08,2025-10-14,NIFTY,CE,24950.0,230.25,240.7,225.0,244.77;250.01;255.8,0;1;1,COMPLETED
plan_2025-10-08_NIFTY_PE_25300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-10-08,2025-10-14,NIFTY,PE,25300.0,207.1,211.2,197.55,214.71;219.25;224.25,0;1;1,NOT_ENTERED
plan_2025-10-09_NIFTY_CE_24900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-10-09,2025-10-14,NIFTY,CE,24900.0,231.2,238.35,221.1,242.84;248.62;255.0,0;1;1,COMPLETED
plan_2025-10-09_NIFTY_PE_25300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-10-09,2025-10-14,NIFTY,PE,25300.0,233.55,253.1,227.75,259.8;268.38;277.85,0;1;1,STOPLOSS
plan_2025-10-13_NIFTY_CE_25050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-10-13,2025-10-14,NIFTY,CE,25050.0,215.85,244.15,205.35,254.5;267.74;282.35,0;1;1,NOT_ENTERED
plan_2025-10-13_NIFTY_PE_25450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-10-13,2025-10-14,NIFTY,PE,25450.0,220.15,225.15,189.4,234.67;246.85;260.3,0;1;1,TRAILING_SL
plan_2025-10-14_NIFTY_CE_25100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-10-14,2025-10-14,NIFTY,CE,25100.0,204.65,206.35,178.25,213.79;223.33;233.85,0;1;1,TRAILING_SL
plan_2025-10-14_NIFTY_PE_25500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-10-14,2025-10-14,NIFTY,PE,25500.0,208.35,230.5,205.6,237.07;245.5;254.8,0;1;1,COMPLETED
plan_2025-10-20_NIFTY_CE_25800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-10-20,2025-10-28,NIFTY,CE,25800.0,253.4,253.45,229.72,265.11;280.0;296.45,0;1;1,STOPLOSS
plan_2025-10-20_NIFTY_PE_26100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-10-20,2025-10-28,NIFTY,PE,26100.0,216.8,253.25,216.15,263.14;275.79;289.75,0;1;1,STOPLOSS
plan_2025-10-23_NIFTY_CE_25950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-10-23,2025-10-28,NIFTY,CE,25950.0,219.0,237.4,201.6,255.03;277.52;302.35,0;1;1,TRAILING_SL
plan_2025-10-23_NIFTY_PE_26250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-10-23,2025-10-28,NIFTY,PE,26250.0,211.6,262.1,214.25,285.69;315.75;348.95,0;1;1,NOT_ENTERED
plan_2025-10-24_NIFTY_CE_25800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2025-10-24,2025-10-28,NIFTY,CE,25800.0,211.4,242.5,206.55,252.08;264.33;277.85,0;1;1,NOT_ENTERED
